gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color,-log10(padj),domain
SteCoe_13786,1988.5791392602039,-0.14195574456582788,0.06775896155317092,-2.0950106275527003,0.03617004775878037,0.14572645231070383,posterior,0.8364616078055204,hypothetical protein
SteCoe_13796,144.8937624398356,-0.3993265949227338,0.19472627697442516,-2.0507072857721216,0.040295461029055374,0.15685571958983915,posterior,0.8044996405555426,hypothetical protein
SteCoe_1380,787.1841420735713,0.3285420071238426,0.09244793969920961,3.5538056141953316,0.00037969974790475576,0.005796975236959459,anterior,2.2367985548086025,GST_N_3 domain protein
SteCoe_13805,923.5472175009845,0.2343596052554939,0.09843972857734302,2.3807420910487385,0.017277803924976864,0.08913994322637254,anterior,1.049927646853847,hypothetical protein
SteCoe_13812,254.33255032618572,0.2759038684729312,0.1423662227405359,1.9379868564453608,0.05262482610994288,0.18688683465021125,anterior,0.72842129166639,hypothetical protein
SteCoe_13814,105.62076378595184,-0.4152366812518327,0.21391503468899142,-1.9411290181428364,0.05224263010910886,0.1858076487924568,posterior,0.7309364121939134,hypothetical protein
SteCoe_13815,10793.233673913173,0.16239450469145875,0.051660518323511186,3.1434935219678484,0.0016694411083757001,0.016941466501587628,anterior,1.7710489986109343,Peptidase_M1 domain protein
SteCoe_13816,85478.503635802,0.17120871362657075,0.05567628338535035,3.075074398224281,0.0021045004995534637,0.019875941471678312,anterior,1.7016722907836475,Asp domain protein
SteCoe_1382,171.28043356805122,-0.9940698160931855,0.22658506650145116,-4.38718151836727,1.1482895517507616e-05,0.00043865071713928026,posterior,3.3578811562874598,hypothetical protein
SteCoe_13827,88.8199274762013,0.47191870549200426,0.23692352040537512,1.991860937590972,0.046386317929320825,0.17229664864545433,anterior,0.7637231699631222,PKG-like predicted pseudokinase
SteCoe_13836,416.5840939750901,0.33924356269348627,0.15213583918775123,2.2298727538803327,0.02575589167102945,0.1160809013809968,anterior,0.9352392282126955,UCH domain protein
SteCoe_13861,127.46763164896903,-0.3585766878894897,0.1888176773835251,-1.8990631219403857,0.057556177141354484,0.19718622943523054,posterior,0.7051234174328989,hypothetical protein
SteCoe_13862,1479.2415840643362,0.29526027495387347,0.07770973254833621,3.799527617344696,0.00014497215687328822,0.0027789366587721697,anterior,2.5561213521284323,Prenyltrans domain protein
SteCoe_13865,157.3100849601295,-0.5098129523469824,0.19048938936755164,-2.6763325455534535,0.007443275068510285,0.04948433867153444,posterior,1.3055322294451002,FHA domain protein
SteCoe_13866,440.61585188991165,0.20785558690231654,0.10787675320401317,1.9267875675607933,0.054006109487872614,0.18977671233869275,anterior,0.7217570812833695,kinase related to Ciliate-E2-Unclassified subfamily
SteCoe_13867,3960.9212638625327,0.16517348826811618,0.05450642876932714,3.030348749633468,0.0024427149956143426,0.022158766362085247,anterior,1.6544544216084285,C2 domain protein
SteCoe_13870,738.3005519612565,-0.4256438794942344,0.096185498066376,-4.425239646838494,9.633527852245934e-06,0.0003956045264554994,posterior,3.402738747905496,hypothetical protein
SteCoe_13877,26257.52065340374,0.1776444465673539,0.04292680053079412,4.138310900667248,3.498720631945012e-05,0.000993506387959492,anterior,3.002829336156945,Carboxyl_trans domain protein
SteCoe_13879,659.7263671114928,-0.22744854935452902,0.09133925243671422,-2.4901512031984296,0.012768875967264325,0.072498425260559,posterior,1.139671426643863,SH3_2 domain protein
SteCoe_13881,172.74405063908557,-0.5065430511639516,0.17589784533070052,-2.879756998794468,0.003979817866782815,0.03154603961665933,posterior,1.5010551556145153,hypothetical protein
SteCoe_13885,10192.998523697752,0.16603785134515245,0.05052241921010143,3.286419255868787,0.0010146985984608617,0.011866305515626091,anterior,1.9256844742993857,hypothetical protein
SteCoe_13891,560.4802249306799,-0.27368817720311134,0.1027052610318522,-2.6647921874053933,0.007703591145163503,0.05080373233904306,posterior,1.294104380733642,SHIPPO-rpt domain protein
SteCoe_13895,193.83256202479572,0.4122369159883472,0.17993550279794238,2.2910260041969956,0.021961909709474932,0.10403163707544981,anterior,0.9828345672601403,hypothetical protein
SteCoe_13897,19437.341196085876,0.13184279895112144,0.05320483800877668,2.4780227491600035,0.013211272153945443,0.07408442898512368,anterior,1.1302730621481694,hypothetical protein
SteCoe_13899,5845.339693682253,0.28680881887679865,0.05702626194245236,5.029416432138401,4.919748607099121e-07,4.547892283809291e-05,anterior,4.342189830066367,Glyoxalase domain protein
SteCoe_139,146.68004150947783,-0.3983105616436994,0.17866094614884964,-2.229421539679135,0.025785870386796896,0.1161424754776758,posterior,0.9350089215880629,UCH domain protein
SteCoe_1390,4664.642986133435,0.13516659390834931,0.06286031297561379,2.1502691843228052,0.03153392844040366,0.13338745481682865,anterior,0.8748850141977768,AAA domain protein
SteCoe_13907,730.9786613504511,-0.4101406677647619,0.12473971961027393,-3.287971698558969,0.0010091198331697165,0.011820485418269955,posterior,1.9273646884169158,MARK subfamily kinase
SteCoe_1391,5391.028539240283,0.13593396186007756,0.05204982018425582,2.6116125162175923,0.009011632851929765,0.05689958838560266,anterior,1.2448908753010277,Ras domain protein
SteCoe_13921,9473.395852912068,0.29998448690936597,0.052915994542331014,5.669070183862622,1.4357454899855301e-08,3.0968595144596977e-06,anterior,5.509078495475888,Ribosomal_S19e domain protein
SteCoe_1393,849.5694858783282,0.22962507839449264,0.08925696854315743,2.5726291419304097,0.010092929356408088,0.06154323628690414,anterior,1.210819669859943,Metallophos_2 domain protein
SteCoe_13931,2756.690331394935,-0.31191456097637027,0.06432330185971308,-4.849168994101783,1.2397976534753744e-06,8.974453929597677e-05,posterior,4.046991967549357,MARK subfamily kinase
SteCoe_13946,739.9196166257854,-0.17026416173850958,0.08975134250098425,-1.8970653473695103,0.057819314003755645,0.1977059457543952,posterior,0.7039802696367784,ArfGap domain protein
SteCoe_13951,10376.07358111941,0.24381985804996467,0.055952106353206556,4.357652891757338,1.3146465911016396e-05,0.0004833410149991274,anterior,3.3157463502531925,Dynamin_N domain protein
SteCoe_13962,1330.1642949286331,0.24242399540647608,0.09020476873681309,2.6874853602672277,0.007199225803301437,0.048282747425784825,anterior,1.3162080252791388,Urm1 domain protein
SteCoe_13964,1721.7352600752458,-0.17194107950279236,0.07633023473513989,-2.252594664478824,0.024284717846251004,0.11140190437998797,posterior,0.9531073849733221,MFS_1 domain protein
SteCoe_13974,274.8399216867977,-0.5119605247997163,0.14686053620445072,-3.486031973129899,0.0004902424065170228,0.006970773010394663,posterior,2.156719058984633,RabGAP-TBC domain protein
SteCoe_13980,5309.260648547296,0.13139572054354998,0.0660554251776389,1.989173791406161,0.04668202367604778,0.17297121948358218,anterior,0.7620261527051672,Hexapep domain protein
SteCoe_13986,296.89016607792536,0.33473185847225134,0.13209877008542376,2.533951362724965,0.011278438480331698,0.06642023588224023,anterior,1.1776995863983772,Alpha family kinase
SteCoe_1399,90.67671496583523,-0.5866630195028253,0.26600691260001147,-2.205442759996907,0.02742304027672757,0.12139129396128534,posterior,0.9158124592257828,Ion_trans domain protein
SteCoe_13991,4292.430527973403,0.26259528601599763,0.057442892660447636,4.571414736514616,4.84442401298214e-06,0.00023618226112607447,anterior,3.62675272392979,Rhodanese domain protein
SteCoe_13993,566.3727934261578,0.2278146652743157,0.1021314948590996,2.2306014965178798,0.02570753759346119,0.11598537032976343,anterior,0.9355967865122171,Methyltransf_32 domain protein
SteCoe_14002,775.007416156082,-0.2312574561805882,0.11772688489136318,-1.964355519930639,0.049488877297783625,0.17966431244761502,posterior,0.7455381802437322,Guanylate Cyclase with N-terminal phospholipid ATPase domain
SteCoe_14003,2725.168842104894,0.1975721527853895,0.06651958166588977,2.970135226913213,0.002976686855091573,0.025568854023984497,anterior,1.5922887362760823,DUF1682 domain protein
SteCoe_14008,470.2643699829376,0.20447891168187463,0.10634734987499626,1.9227457188376111,0.054511992096736545,0.19082771790716593,anterior,0.7193585433643996,Ank_3 domain protein
SteCoe_14010,12125.649483726622,0.1921919139275774,0.05412275027860375,3.551037464619685,0.0003837157918029488,0.0058360876197722,anterior,2.233878196473939,Ribosomal_L6e domain protein
SteCoe_14026,112.38564334188344,-0.3830538346166192,0.2009893557987591,-1.9058413968954278,0.0566707862087969,0.19538894232081538,posterior,0.7091000180222526,hypothetical protein
SteCoe_14044,25088.508318378314,0.16561830079293063,0.0590913381330331,2.802750894218574,0.005066878864389542,0.037831514430130865,anterior,1.4221462731538712,hypothetical protein
SteCoe_14046,828.3427826586931,0.29731336001935277,0.0890743898055209,3.3378096742339407,0.0008444156804850149,0.010422720158463383,anterior,1.9820189225297087,hypothetical protein
SteCoe_14048,253.65858134306737,-0.35786358026439086,0.13928367082951257,-2.5693146808460177,0.010189987794457756,0.06181732936444628,posterior,1.2088897612807628,hypothetical protein
SteCoe_14050,121.90989351711595,-0.4661707523473254,0.23813673806673485,-1.9575759546042277,0.05027979115082199,0.18123130568779333,posterior,0.7417667806485865,hypothetical protein
SteCoe_14057,6773.675667530057,0.10734311310364998,0.0532300979564003,2.0165868037960886,0.04373865127617013,0.16571951017589373,anterior,0.7806263590342607,14-3-3 domain protein
SteCoe_14058,89.55409620347007,0.5638485765160219,0.2395127240841787,2.354148735404357,0.018565180947017576,0.09334609699614159,anterior,1.02990383613456,CAMKL family kinase
SteCoe_14061,44599.58387708675,0.24515805542539382,0.044224073706271926,5.5435430271233725,2.964117935744403e-08,5.456532275852239e-06,anterior,5.263083271564508,Mito_carr domain protein
SteCoe_14064,215.60775161992282,-0.33269990800445715,0.1630236909257474,-2.0408071128508087,0.04127000330329563,0.15910841140978987,posterior,0.7983068603767074,Voltage_CLC domain protein
SteCoe_14067,799.2981497426372,-0.26134466725551264,0.08283716371958291,-3.154920515388555,0.001605418362794849,0.01646594799189299,posterior,1.7834132606522743,CDPK family kinase
SteCoe_14075,1100.4879494557845,-0.3407607215704045,0.09944009481620388,-3.426794013020964,0.0006107521803226996,0.008202517017994295,posterior,2.086052859897922,zf-C2H2 domain protein
SteCoe_14080,4590.947318120127,0.2504696375846359,0.05775190912142882,4.336993207583839,1.4444508658754398e-05,0.0005192727910758273,anterior,3.284604433028297,Aa_trans domain protein
SteCoe_14082,943.0839470229416,0.21492681032706157,0.08932450323079416,2.4061349635691753,0.016122307319828978,0.0850903980493396,anterior,1.0701194447269589,Ion_trans domain protein
SteCoe_14086,2429.1135853742408,-0.28766407059483,0.08268517569718142,-3.4790283526559156,0.0005032353412490673,0.00708844820384735,posterior,2.1494488297350594,MORN domain protein
SteCoe_1409,729.3577960698293,-0.3695893631651141,0.10134428762697953,-3.646869219955159,0.00026545494310422333,0.004421626251987196,posterior,2.3544179699344836,hypothetical protein
SteCoe_14095,1600.916533867359,-0.19923317357883713,0.07405978436318196,-2.690166806344143,0.007141631182785312,0.0480111286539691,posterior,1.3186580844405564,hypothetical protein
SteCoe_14096,1994.7075551761125,-0.23987668211788415,0.092486545991352,-2.5936386697835374,0.009496623388530386,0.05908825636325112,posterior,1.2284988254373457,hypothetical protein
SteCoe_14098,458.74193161977286,0.23942312251405018,0.11401113809148852,2.0999976539303074,0.03572904750330449,0.1444722742635039,anterior,0.8402154905524347,hypothetical protein
SteCoe_14105,821.659560736427,-0.2092642560748554,0.0952157801850799,-2.197789648607497,0.027964099445464758,0.12276837573159013,posterior,0.9109134899866684,hypothetical protein
SteCoe_14107,3255.0806399966873,-0.1959257546458783,0.05488932039711265,-3.5694694929431963,0.00035770486796379093,0.005491322609991942,posterior,2.2603230411524646,RabGAP-TBC domain protein
SteCoe_14114,83.15284359564338,-0.47914197860532476,0.24560855906195708,-1.9508358358328084,0.05107657741580001,0.18312445166840052,posterior,0.7372536627127064,hypothetical protein
SteCoe_1412,572.5425252688993,0.27019853730235116,0.11138432971897165,2.4258218187789597,0.015273767166635123,0.08202865114996286,anterior,1.0860344297746944,MCU domain protein
SteCoe_1413,6107.421362654629,0.16325264068054857,0.05993764498465381,2.723707958868706,0.006455356049022935,0.04485934189523098,anterior,1.348147101982792,PAZ domain protein
SteCoe_14130,949.2666422111605,0.25303924855859367,0.09032978183099288,2.801282627163103,0.0050899919378869125,0.03792096285236413,anterior,1.4211206440090818,hypothetical protein
SteCoe_14133,451.1344261522572,-0.26966020529522067,0.12430475877568074,-2.169347400302245,0.030056319124844546,0.1293736421269765,posterior,0.8881541954201161,hypothetical protein
SteCoe_14135,1797.93733647938,0.2199591794739335,0.08809424494760708,2.4968620777072488,0.012529767973716934,0.07164430229353114,anterior,1.144818342333926,Ribosomal_L6e domain protein
SteCoe_14137,1283.7073735081012,0.24043819818833,0.07483980790447727,3.2127046410276243,0.0013149143620004313,0.014270345689868723,anterior,1.84556550625578,DUF1682 domain protein
SteCoe_1414,320.0732640948406,-0.3293030743168569,0.12820617974040188,-2.568542912546383,0.010212706658172395,0.06193755693797596,posterior,1.2080459289321042,Ion_trans domain protein
SteCoe_14141,219.4714591360356,-0.36402558071026453,0.15348034142049274,-2.3718059090899293,0.0177013866152201,0.09062035115977843,posterior,1.0427742592340947,hypothetical protein
SteCoe_14142,1264.9241008713605,0.3151483304625325,0.0761164311804951,4.140345593912835,3.467829696354443e-05,0.000987360471146037,anterior,3.0055242636941566,Rhodanese domain protein
SteCoe_14143,989.1707250407295,0.24261176428158093,0.08734912276052365,2.7774951437889692,0.0054779658653713245,0.039855701222875385,anterior,1.3995095454715314,Rhodanese domain protein
SteCoe_14151,2098.012913434271,0.15263594513102122,0.07244341031584685,2.1069679694197445,0.03512035612136641,0.1427117872498107,anterior,0.8455401549432595,Ammonium_transp domain protein
SteCoe_14162,2040.5278182096606,0.24825495853891774,0.06382049891517338,3.8898937294251534,0.00010028813054240193,0.002143822037440371,anterior,2.6688112690564405,Acetyltransf_1 domain protein
SteCoe_14167,540.0417532312134,-0.3086077201889767,0.1183203864102673,-2.6082379339000967,0.009100966963430228,0.057294236007396554,posterior,1.241889067318751,hypothetical protein
SteCoe_14181,975.8670957334416,-0.3705603550833744,0.08918631589867469,-4.15490147058402,3.254277459844604e-05,0.0009378116177803195,posterior,3.027884391445077,PKG family kinase
SteCoe_14184,10129.838163536484,0.17850473578767412,0.05000778560602898,3.569538895282607,0.0003576101215107032,0.005491322609991942,anterior,2.2603230411524646,Cytochrom_C domain protein
SteCoe_14192,3484.424089589848,0.16702066837596888,0.08505037246247277,1.9637852667801579,0.049554999383504474,0.1797141436433418,anterior,0.7454177422313657,Lipocalin_2 domain protein
SteCoe_14198,3495.915253623036,-0.2200411081818914,0.06556377928217406,-3.356138260957719,0.0007903904422839969,0.00995164947201207,posterior,2.0021049295837154,Ank_2 domain protein
SteCoe_14199,158.33867976356356,-0.5243303562413546,0.175632012397036,-2.9853917237823744,0.002832153834022296,0.02464458556304487,posterior,1.6082784807835961,hypothetical protein
